LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,delay_count,max_delay,avg_delay,recent_delay,severe_delay_count,total_bill_amt,avg_bill_amt,max_bill_amt,bill_trend,total_pay_amt,avg_pay_amt,max_pay_amt,payment_to_bill_ratio,utilization_proxy
100000,2,2,1,32,0,0,0,0,0,0,98908,60868,60652,58338,56849,45744,2749,4800,2000,2000,2000,2000,0,0,0,0.0,0,0,381359,63559.833333333336,98908,53164,15549,2591.5,4800,0.04077249842668345,0.6355919774135592
280000,2,2,1,44,-1,-1,-1,-1,-1,-1,9713,264,252,2632,5410,5834,264,252,2656,5410,5834,0,0,0,0,0.0,0,0,24105,4017.5,9713,3879,14416,2402.6666666666665,5834,0.5980253878702397,0.01434816304227485
210000,2,2,1,37,-2,-2,-2,-2,-2,-2,2978,1798,379,768,2308,1026,1798,379,768,2308,1026,1208,0,0,0,0.0,0,0,9257,1542.8333333333333,2978,1952,7487,1247.8333333333333,2308,0.8087059840138259,0.007346790412109149
290000,2,3,2,47,-1,-1,-1,-1,0,0,1163,6619,0,28974,7524,0,6650,0,28974,0,0,0,0,0,0,0.0,0,0,44280,7380.0,28974,1163,35624,5937.333333333333,28974,0.8044985433933289,0.025448188109696172
160000,2,1,1,36,-2,-2,-2,-2,-2,-1,25386,2542,2916,4257,629,6267,2549,2916,4321,700,6267,1727,0,0,0,0.0,0,0,41997,6999.5,25386,19119,18480,3080.0,6267,0.4400209533787323,0.0437466015837401
100000,2,2,1,41,2,-1,0,0,0,0,155351,159591,163665,170257,57747,16998,105200,6035,9410,1000,2000,3093,1,1,2,0.3333333333333333,1,1,723609,120601.5,170257,138353,126738,21123.0,105200,0.1751468332388994,1.2060029399706003
280000,2,2,2,37,-1,-1,-1,-1,-1,-1,1876,2716,1876,1876,1876,1870,2716,1876,1876,1876,1870,10267,0,0,0,0.0,0,0,12090,2015.0,2716,6,20481,3413.5,10267,1.6939045571085931,0.00719640286998975
200000,2,2,1,32,-2,-2,-2,-2,-2,-2,899,-1,-1,228,1374,380,0,0,229,1380,381,3880,0,0,0,0.0,0,0,2879,479.8333333333333,1374,519,5870,978.3333333333334,3880,2.0381944444444446,0.002399154670893312
180000,2,2,2,33,-1,-1,-1,-1,0,0,3316,3385,6186,6695,7173,5094,3446,6186,6695,4000,955,2401,0,0,0,0.0,0,0,31849,5308.166666666667,7173,-1778,23683,3947.1666666666665,6695,0.7435792778649921,0.029489650983420466
240000,2,1,2,34,1,-2,-1,-1,-1,-1,-25,-25,2062,-1,311,2005,0,2087,0,312,2015,224,0,1,1,0.16666666666666666,1,0,4327,721.1666666666666,2062,-2030,4638,773.0,2087,1.0716266173752311,0.003004848590908649
180000,2,2,2,35,0,0,0,0,0,0,174068,160979,165896,145300,152877,156074,10000,10092,10000,10000,10000,5000,0,0,0,0.0,0,0,955194,159199.0,174068,17994,55092,9182.0,10092,0.05767618130329409,0.8844339753668036
180000,2,2,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
50000,2,2,2,35,1,2,2,2,0,0,18544,17954,21678,21032,21465,24103,0,4351,0,784,3000,0,0,4,2,1.1666666666666667,1,3,124776,20796.0,24103,-5559,8135,1355.8333333333333,4351,0.06519631021742789,0.41591168176636467
30000,2,3,2,38,2,0,0,2,0,0,24524,25546,28820,28538,28208,29326,1426,3700,718,1500,1500,3000,1,2,2,0.6666666666666666,1,2,164962,27493.666666666668,29326,-4802,11844,1974.0,3700,0.07179791832107806,0.916425008055287
180000,2,2,1,40,0,-1,-1,-1,-1,-1,144481,1620,334,9379,1100,43505,1620,337,9379,1100,43505,0,0,0,0,0.0,0,0,200419,33403.166666666664,144481,100976,55941,9323.5,43505,0.2791188504141303,0.1855721171919415
50000,2,1,1,38,2,3,2,0,0,0,64760,60747,54902,54280,18595,18838,2000,0,1200,15000,2000,1000,0,3,3,1.1666666666666667,1,3,272122,45353.666666666664,64760,45922,21200,3533.3333333333335,15000,0.07790594694311029,0.9070551922294887
230000,2,3,1,47,0,0,0,0,0,0,182787,173108,163937,90980,91180,90260,7000,5665,4154,3300,3418,3600,0,0,0,0.0,0,0,792252,132042.0,182787,92527,27137,4522.833333333333,7000,0.034252946975271786,0.5740931561167125
60000,2,2,1,31,0,0,0,0,0,0,49581,35465,29732,29411,28859,28309,1500,1600,1394,1000,1000,1500,0,0,0,0.0,0,0,201357,33559.5,49581,21272,7994,1332.3333333333333,1600,0.03970043405278161,0.5593156780720321
50000,2,3,2,32,0,0,0,0,0,0,48237,49097,43763,37657,38530,39409,1755,1614,1627,1500,1500,1822,0,0,0,0.0,0,0,256693,42782.166666666664,49097,8828,9818,1636.3333333333333,1822,0.03824787490163385,0.8556262208089171
280000,2,1,1,32,0,0,0,0,0,0,137630,116209,117118,116689,117757,118432,6000,6000,5000,5000,4012,4779,0,0,0,0.0,0,0,723835,120639.16666666667,137630,19198,30791,5131.833333333333,6000,0.042538641349697995,0.4308526279072813
170000,2,2,1,45,-1,-1,0,0,0,0,12847,9807,8101,6208,10460,11143,9807,5000,3749,6711,4432,0,0,0,0,0.0,0,0,58566,9761.0,12847,1704,29699,4949.833333333333,9807,0.5070944388478154,0.057417309309945236
110000,2,2,1,36,-1,-1,-1,-1,-1,-1,2002,1056,4680,880,880,880,1056,4756,880,880,880,880,1,0,0,0.0,0,0,10378,1729.6666666666667,4680,1122,9332,1555.3333333333333,4756,0.8991232295982272,0.015724099477883537
70000,2,3,1,35,2,-1,0,0,0,0,1183,41263,40206,42184,43182,42674,41263,2500,2468,1466,1328,1501,1,1,2,0.3333333333333333,1,1,210692,35115.333333333336,43182,-41491,50526,8421.0,41263,0.2398086315159972,0.5016404527554369
90000,2,3,1,47,2,2,2,0,0,0,92454,94156,91710,79884,49810,51012,4100,0,3424,1790,2012,1814,1,3,2,1.0,1,3,459026,76504.33333333333,94156,41442,13140,2190.0,4100,0.028625767111738525,0.8500387032736673
260000,2,1,1,36,0,0,-1,-1,0,0,10942,7045,246,7156,7164,3677,3000,246,7178,5164,1209,1209,0,0,0,0.0,0,0,36230,6038.333333333333,10942,7265,18006,3001.0,7178,0.49697772625652065,0.023224269650244933
60000,2,2,1,33,0,0,0,0,0,0,57810,56189,58283,59385,57792,59010,2100,3000,2800,2000,2000,2200,0,0,0,0.0,0,0,348469,58078.166666666664,59385,-1200,14100,2350.0,3000,0.040462593623554394,0.9679533118892463
320000,2,2,1,37,2,2,2,2,2,2,289260,297888,304025,308421,315291,310339,14500,12001,10500,13000,1,120021,0,6,2,2.0,1,6,1825224,304204.0,315291,-21079,170023,28337.166666666668,120021,0.09315180320234491,0.950634529267096
160000,2,2,2,39,-1,-1,-1,-1,-1,-1,2828,1473,8404,8875,8509,4630,1473,8404,8875,8509,4630,2038,0,0,0,0.0,0,0,34719,5786.5,8875,-1802,33929,5654.833333333333,8875,0.9772177419354838,0.03616539896625646
230000,2,1,2,33,1,-1,-1,-1,0,0,-3,4532,0,6264,6392,2538,4535,0,6264,128,0,407,0,1,1,0.16666666666666666,1,0,19723,3287.1666666666665,6392,-2541,11334,1889.0,6264,0.5746298925167309,0.014291966846520957
50000,2,2,2,48,-1,0,-1,-1,-1,-1,1309,2158,1787,860,896,1087,1000,1787,860,900,1087,3123,0,0,0,0.0,0,0,8097,1349.5,2158,222,8757,1459.5,3123,1.0813781180538404,0.026989460210795783
180000,2,2,2,36,-1,-1,-1,-1,0,-1,25359,28432,1535,14470,14270,4529,28703,1535,15000,0,5793,36702,0,0,0,0.0,0,0,88595,14765.833333333334,28432,20830,87733,14622.166666666666,36702,0.9902591539121405,0.08203195167434256
390000,2,2,2,45,0,0,0,0,0,0,60082,58694,61735,63337,59693,62776,5000,5000,5000,4000,4000,4000,0,0,0,0.0,0,0,366317,61052.833333333336,63337,-2694,27000,4500.0,5000,0.07370645177141172,0.15654532509745703
290000,2,2,2,41,0,0,0,0,0,0,286391,140960,112394,113459,123967,131735,10000,5620,10000,20000,10000,10000,0,0,0,0.0,0,0,908906,151484.33333333334,286391,154656,65620,10936.666666666666,20000,0.07219660537326701,0.5223579688805671
290000,2,2,1,35,0,0,-1,-1,-1,0,32485,21080,430,430,12715,16895,10000,430,430,12715,5000,15000,0,0,0,0.0,0,0,84035,14005.833333333334,32485,15590,43575,7262.5,15000,0.5185277738112237,0.04829581047421676
30000,2,3,1,46,0,0,0,0,0,0,29003,28544,27177,28630,25087,25342,1500,2000,2390,1000,1000,2000,0,0,0,0.0,0,0,163783,27297.166666666668,29003,3661,9890,1648.3333333333333,2390,0.06038440873345382,0.9098752263813429
100000,2,1,1,38,1,-2,-2,-1,-1,2,0,0,0,53,4009,316,0,0,53,4328,0,10401,0,2,2,0.5,1,1,4378,729.6666666666666,4009,-316,14782,2463.6666666666665,10401,3.3756565425896325,0.007296593700729659
190000,2,2,1,34,1,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0,-108,-18.0,-18,0,0,0.0,0,0.0,-9.473634349292899e-05
200000,2,1,2,35,-2,-2,-2,-2,-2,-2,441,0,3514,4042,8606,1870,0,3514,4042,8606,1870,10332,0,0,0,0.0,0,0,18473,3078.8333333333335,8606,-1429,28364,4727.333333333333,10332,1.5353469741257983,0.015394089696218187
180000,2,3,2,32,0,0,0,0,0,0,4480,7354,6930,6090,2435,2074,3000,3000,2018,1200,1500,3000,0,0,0,0.0,0,0,29363,4893.833333333333,7354,2406,13718,2286.3333333333335,3000,0.467170685192753,0.027187811919563407
250000,2,2,1,45,-1,0,0,0,-1,-1,3233,13244,12462,8977,1503,96834,12716,12158,8777,1503,96834,2204,0,0,0,0.0,0,0,136253,22708.833333333332,96834,-93601,134192,22365.333333333332,96834,0.9848664993321297,0.09083496999345335
80000,2,2,1,39,0,0,0,0,0,0,41753,42956,43850,38112,38876,39697,2200,2000,2000,1700,1600,1700,0,0,0,0.0,0,0,245244,40874.0,43850,2056,11200,1866.6666666666667,2200,0.04566861709718852,0.510918613517331
140000,2,2,1,37,0,0,0,0,0,0,137545,136820,128445,125049,119402,123055,6206,6100,6330,4400,8700,0,0,0,0,0.0,0,0,770316,128386.0,137545,14490,31736,5289.333333333333,8700,0.041198623423863164,0.9170363068835222
260000,2,2,1,40,0,0,-1,-1,0,-1,35211,43944,46957,45114,26114,46750,40000,48058,46000,26000,48000,33000,0,0,0,0.0,0,0,244090,40681.666666666664,46957,-11539,241058,40176.333333333336,48058,0.9875743063037965,0.15646734692046055
360000,2,1,2,39,-1,-1,-2,-2,-1,-1,1070,0,0,0,906,0,0,0,0,906,0,4341,1,0,0,0.0,0,0,1976,329.3333333333333,1070,1070,5247,874.5,4341,2.65402124430956,0.0009148122736696102
250000,2,2,1,45,-2,-2,-2,-2,-2,-2,2218,4912,412,6264,5880,0,4940,416,6303,5880,0,230,0,0,0,0.0,0,0,19686,3281.0,6264,2218,17769,2961.5,6303,0.9025753034997714,0.013123947504209983
320000,2,1,1,36,-1,-1,2,2,-2,-2,7225,9336,945,-37,-37,-37,9386,13,0,0,0,7445,0,2,2,0.6666666666666666,0,2,17395,2899.1666666666665,9336,7262,16844,2807.3333333333335,9386,0.9682685674867786,0.00905986752124733
100000,2,2,1,42,0,0,0,0,0,0,63984,65917,67673,66292,67793,67182,3000,4000,3000,2500,3000,2500,0,0,0,0.0,0,0,398841,66473.5,67793,-3198,18000,3000.0,4000,0.04513065324113308,0.6647283527164728
340000,2,1,1,36,0,0,0,0,0,0,183898,185268,326074,276519,251815,218706,60075,160444,10143,7190,6283,5208,0,0,0,0.0,0,0,1442280,240380.0,326074,-34808,249343,41557.166666666664,160444,0.17288101278460993,0.7069979205943512
230000,2,2,2,41,-2,-2,-2,-2,-2,-2,24477,23722,4791,3516,7475,5352,23722,4791,3516,7475,5352,2120,0,0,0,0.0,0,0,69333,11555.5,24477,19125,46976,7829.333333333333,23722,0.6775319468082037,0.05024108590832214
150000,2,3,1,43,0,0,0,0,0,0,18308,19973,21000,22013,22449,22922,1973,1353,1366,802,833,837,1,0,0,0.0,0,0,126665,21110.833333333332,22922,-4614,7164,1194.0,1973,0.05655819241153901,0.14073795063588465
60000,2,3,1,48,0,0,0,0,0,0,49890,51060,52236,54362,55458,56767,2000,2000,3000,2000,2200,2500,0,0,0,0.0,0,0,319773,53295.5,56767,-6877,13700,2283.3333333333335,3000,0.04284275769762395,0.8882435292745121
500000,2,3,2,48,-2,-2,-2,-2,-2,-2,83948,25321,14364,123903,71463,54924,25325,14364,124081,71541,54924,47148,0,0,0,0.0,0,0,373923,62320.5,123903,29024,337383,56230.5,124081,0.9022769332805597,0.12464075071849856
10000,2,2,2,48,1,2,-1,0,0,0,3133,1473,9196,8518,8690,7472,0,9196,1106,278,258,268,0,2,2,0.5,1,1,38482,6413.666666666667,9196,-4339,11106,1851.0,9196,0.2885949640100824,0.6413025364130254
140000,2,3,1,39,0,0,0,0,0,0,73166,66565,76412,70091,63279,56854,3112,20000,3043,2359,2187,1706,0,0,0,0.0,0,0,406367,67727.83333333333,76412,16312,32407,5401.166666666667,20000,0.0797479132215135,0.48376678261821937
90000,2,2,2,33,0,0,0,0,0,0,89129,89543,84447,78238,68234,69684,3308,3014,3203,3000,3000,3000,0,0,0,0.0,0,0,479275,79879.16666666667,89543,19445,18525,3087.5,3308,0.03865205017568165,0.8875364347803544
390000,2,2,2,39,0,0,0,0,0,0,53386,52746,55535,57154,58774,62372,2000,5000,3000,3000,5000,3000,0,0,0,0.0,0,0,339967,56661.166666666664,62372,-8986,21000,3500.0,5000,0.061770519578313254,0.14528467021024732
150000,2,1,1,38,-1,-1,-2,-2,-2,-2,9474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9474,1579.0,9474,9474,0,0.0,0,0.0,0.010526596489356738
170000,2,2,2,48,0,0,0,0,0,0,24953,24334,25558,24580,24855,26123,2000,2000,1400,1000,2000,2000,0,0,0,0.0,0,0,150403,25067.166666666668,26123,-1170,10400,1733.3333333333333,2000,0.0691470971516715,0.14745305419772042
400000,2,2,1,34,-1,-1,-1,-1,0,0,41305,206028,21153,15631,14417,12228,206032,21153,15948,10000,10000,22934,0,0,0,0.0,0,0,310762,51793.666666666664,206028,29077,286067,47677.833333333336,206032,0.9205310799548209,0.12948384295705928
180000,2,2,1,38,0,0,0,0,0,0,151031,152510,151651,159019,123022,126075,7011,5657,10372,5000,5000,5000,0,0,0,0.0,0,0,863308,143884.66666666666,159019,24956,38040,6340.0,10372,0.04406301799239901,0.799354818399157
440000,2,2,1,44,0,0,0,-2,-2,-2,70548,42651,0,27549,77349,10456,20000,0,27549,50000,18956,9307,0,0,0,0.0,0,0,228553,38092.166666666664,77349,60092,125812,20968.666666666668,50000,0.550469473297339,0.086572909303994
340000,2,1,2,36,-1,-1,-1,-1,-1,0,3474,1974,2774,43824,11308,3540,1974,2774,43831,11308,0,824,0,0,0,0.0,0,0,66894,11149.0,43824,-66,60711,10118.5,43831,0.9075566185813588,0.032791080026235216
170000,2,2,1,45,1,2,2,0,0,0,110970,117076,113778,117989,118803,121434,9460,0,6100,4210,4500,4500,1,3,2,0.8333333333333334,1,2,700050,116675.0,121434,-10464,28770,4795.0,9460,0.041097005789578187,0.6863194922382809
280000,2,1,2,46,-1,-1,-1,-1,-1,-1,2475,1236,2726,10898,1050,812,1236,2726,10916,1056,812,9109,0,0,0,0.0,0,0,19197,3199.5,10898,1663,25855,4309.166666666667,10916,1.3467548702989895,0.011426744904482485
320000,2,4,1,46,-2,-2,-2,-2,-2,-2,17849,5149,16615,2914,696,740,5149,16654,2914,696,740,6498,0,0,0,0.0,0,0,43963,7327.166666666667,17849,17109,32651,5441.833333333333,16654,0.7426758256755527,0.022897324279194962
190000,2,4,1,40,0,0,0,0,0,0,58783,59881,136994,118268,110476,111802,3100,80000,5000,4000,4100,5000,0,0,0,0.0,0,0,596204,99367.33333333333,136994,-53019,101200,16866.666666666668,80000,0.16974027389907834,0.5229832123690576
210000,2,2,1,42,-1,-1,-1,-2,-1,-1,1708,2928,-2,-2,918,-164,2928,0,0,920,0,0,0,0,0,0.0,0,0,5386,897.6666666666666,2928,1872,3848,641.3333333333334,2928,0.714312233153889,0.004274582819446891
110000,2,2,1,43,1,2,2,2,2,2,100987,101941,98364,103189,99578,104412,4600,0,8500,0,7700,3900,0,6,2,1.8333333333333333,1,5,608471,101411.83333333333,104412,-3425,24700,4116.666666666667,8500,0.04059348663537517,0.9219173765086983
90000,2,2,2,34,0,0,0,0,0,0,30026,29239,14027,13559,14331,14948,2000,1518,1500,1000,1000,1000,0,0,0,0.0,0,0,116130,19355.0,30026,15078,8018,1336.3333333333333,2000,0.06904271899837253,0.2150531660759325
500000,2,1,1,44,-1,-1,-1,-1,-1,-1,29178,26963,33166,48858,66050,43769,26963,33169,48858,66050,43769,37509,0,0,0,0.0,0,0,247984,41330.666666666664,66050,-14591,256318,42719.666666666664,66050,1.033602838881384,0.08266116801099731
50000,2,2,2,36,0,0,0,0,0,0,29647,30845,32821,34855,11776,12088,2000,2800,3732,750,500,1000,1,0,0,0.0,0,0,152032,25338.666666666668,34855,17559,10782,1797.0,3732,0.07091881367860925,0.506763198069372
210000,2,1,2,39,-1,-1,-1,-1,0,-1,5119,20927,3702,3673,1883,384,20965,3702,3673,0,384,0,0,0,0,0.0,0,0,35688,5948.0,20927,4735,28724,4787.333333333333,20965,0.8048418280142341,0.028323674649168337
80000,2,2,1,37,2,2,2,2,2,-2,1662,3347,4140,3920,0,0,2427,1000,0,0,0,0,1,5,2,1.6666666666666667,1,5,13069,2178.1666666666665,4140,1662,3427,571.1666666666666,2427,0.262203519510329,0.027226742999045844
320000,2,2,1,42,-1,-1,-1,-1,-1,-1,2862,18729,23405,16662,38459,2836,18729,23421,16683,38459,2836,1286,0,0,0,0.0,0,0,102953,17158.833333333332,38459,26,101414,16902.333333333332,38459,0.9850418633564505,0.05362118660045854
50000,2,3,1,45,0,0,0,0,0,0,48169,48163,49302,16522,15175,16371,2400,2500,1318,700,1600,600,0,0,0,0.0,0,0,193702,32283.666666666668,49302,31798,9118,1519.6666666666667,2500,0.047072063932928246,0.6456604201249309
270000,2,2,2,34,-2,-2,-2,-2,-2,-2,128620,2222,9076,5424,9577,8130,2222,9076,5424,9577,8130,20177,0,0,0,0.0,0,0,163049,27174.833333333332,128620,120490,54606,9101.0,20177,0.33490340386384543,0.10064715809694531
30000,2,3,2,39,0,0,0,0,0,0,28467,22308,48376,26013,27089,28161,2000,3000,3000,1500,1500,2280,0,0,0,0.0,0,0,180414,30069.0,48376,306,13280,2213.3333333333335,3000,0.07360807028240446,1.0022665911136295
150000,2,3,2,35,-1,2,-1,2,-1,-1,1877,709,2264,1143,163,2036,0,2264,0,163,2036,0,0,2,2,0.6666666666666666,1,2,8192,1365.3333333333333,2264,-159,4463,743.8333333333334,2264,0.5447333089222507,0.00910216154114528
140000,2,2,1,41,0,0,0,0,0,0,56379,51993,52678,53753,54821,56145,1855,1913,1952,1963,2208,2084,0,0,0,0.0,0,0,325769,54294.833333333336,56379,234,11975,1995.8333333333333,2208,0.03675906314270805,0.3878174679704669
120000,2,3,1,42,-1,-1,-1,-1,-1,-1,2386,780,2158,6968,2552,626,1000,2826,7026,2620,1000,26187,0,0,0,0.0,0,0,15470,2578.3333333333335,6968,1760,40659,6776.5,26187,2.628078340120225,0.021485932061677267
300000,2,1,1,31,0,0,0,0,0,0,147277,149893,152529,152882,113347,114554,7000,7000,6000,4084,4056,4300,0,0,0,0.0,0,0,830482,138413.66666666666,152882,32723,32440,5406.666666666667,7000,0.039061606318250945,0.46137735096438565
480000,2,1,1,43,0,0,0,0,0,0,276681,282328,288120,294000,300000,3493,5647,5792,5880,6000,3493,21308,0,0,0,0.0,0,0,1444622,240770.33333333334,300000,273188,48120,8020.0,21308,0.033309728558938906,0.501603816103161
460000,2,1,1,37,1,2,0,0,0,0,268775,262956,268463,273066,278594,284423,0,9737,9060,9200,9480,9627,1,2,2,0.5,1,1,1636277,272712.8333333333,284423,-15648,47104,7850.666666666667,9737,0.028787284312323455,0.5928526966970361
280000,2,2,1,39,0,0,0,0,0,0,269472,253792,276979,238527,239280,238926,8229,150062,50000,4786,4779,4876,0,0,0,0.0,0,0,1516976,252829.33333333334,276979,30546,222732,37122.0,150062,0.14682622083261646,0.9029586799094765
50000,2,3,1,31,0,0,0,0,0,-2,44115,44619,38604,33570,0,0,1652,1906,1000,0,0,0,0,0,0,0.0,0,0,160908,26818.0,44619,44115,4558,759.6666666666666,1906,0.028326569676028066,0.5363492730145397
350000,2,1,2,32,-2,-2,-2,-2,-2,-2,384,717,409,0,944,534,717,409,0,944,534,2281,0,0,0,0.0,0,0,2988,498.0,944,-150,4885,814.1666666666666,2281,1.6343258614921379,0.0014228530775626355
300000,2,2,2,32,0,0,0,0,0,0,114690,117682,120777,123835,127830,130931,4682,4777,4835,5830,4931,5079,0,0,0,0.0,0,0,735745,122624.16666666667,130931,-16241,30134,5022.333333333333,5830,0.04095706942341515,0.4087458597360231
380000,2,1,2,33,-2,-2,-2,-2,-2,-2,11924,16615,3273,9833,6580,6080,16615,3273,9833,6580,6080,4697,0,0,0,0.0,0,0,54305,9050.833333333334,16615,5844,47078,7846.333333333333,16615,0.8669023680624609,0.023817919777404096
190000,2,1,2,33,-2,-2,-2,-2,-2,-2,211,4031,6036,4238,2907,3122,4031,6045,4247,2907,3122,12419,0,0,0,0.0,0,0,20545,3424.1666666666665,6036,-2911,32771,5461.833333333333,12419,1.5950063272656478,0.018021834972798387
230000,2,2,2,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
390000,2,2,1,35,2,2,2,0,0,0,62474,62878,59601,60422,59094,59862,2757,0,2734,2254,2178,2174,0,3,2,1.0,1,3,364331,60721.833333333336,62878,2612,12097,2016.1666666666667,2757,0.03320323221676932,0.15569660932493337
220000,2,4,1,35,-2,-2,-2,-2,-2,-2,0,319,10567,319,319,319,319,10567,319,319,319,2420,0,0,0,0.0,0,0,11843,1973.8333333333333,10567,-319,14263,2377.1666666666665,10567,1.2042384329618372,0.008971928915474625
120000,2,2,1,41,0,0,0,0,0,0,118131,116607,108720,92649,89533,89204,4211,3710,3184,3200,3200,3133,1,0,0,0.0,0,0,614844,102474.0,118131,28927,20638,3439.6666666666665,4211,0.03356618334702242,0.8539428838093016
300000,2,2,2,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
210000,2,1,2,42,-1,-1,-1,-1,-1,-2,4131,24255,7838,7139,-320,-320,24255,7862,7146,0,0,32000,0,0,0,0.0,0,0,42723,7120.5,24255,4451,71263,11877.166666666666,32000,1.6679852073775863,0.03390698139532669
50000,2,2,1,37,0,0,0,0,0,0,50664,49163,49811,49978,20062,20259,3000,2500,2000,1102,2000,2900,0,0,0,0.0,0,0,239937,39989.5,50664,30405,13502,2250.3333333333335,3000,0.05627287049154365,0.7997740045199097
330000,2,1,2,44,2,0,0,2,0,0,238795,243621,259517,253863,257535,262753,10300,21400,0,9400,9542,9766,1,2,2,0.6666666666666666,1,2,1516084,252680.66666666666,262753,-23958,60408,10068.0,21400,0.039844731660823765,0.7656966696060516
110000,2,3,1,42,0,0,0,0,0,0,110191,110736,63652,62738,50687,49850,3200,2450,2027,1710,1800,1700,0,0,0,0.0,0,0,447854,74642.33333333333,110736,60341,12887,2147.8333333333335,3200,0.028774938317089237,0.6785604979348672
20000,2,1,2,37,1,-2,-2,-1,-1,-2,0,0,0,1004,0,0,0,0,1004,0,0,0,0,1,1,0.16666666666666666,1,0,1004,167.33333333333334,1004,0,1004,167.33333333333334,1004,0.9990049751243781,0.008366248354248955
150000,2,2,1,40,0,-1,-1,-1,0,0,6369,5215,4090,51893,52033,51188,5215,4090,51893,2000,3000,2202,0,0,0,0.0,0,0,170788,28464.666666666668,52033,-44819,68400,11400.0,51893,0.4004941770254525,0.18976317935658207
140000,2,3,1,39,0,0,0,0,0,0,127896,131764,134654,138303,119845,122457,7500,6500,7500,5000,4700,5228,0,0,0,0.0,0,0,774919,129153.16666666667,138303,5439,36428,6071.333333333333,7500,0.04700872348113354,0.9225160296474073
160000,2,1,1,40,-1,-1,-1,-1,-1,-1,661,2881,362,20680,7429,527,2881,362,20680,7429,527,0,0,0,0,0.0,0,0,32540,5423.333333333333,20680,134,31879,5313.166666666667,20680,0.9796564334224517,0.033895621485699044
260000,2,3,1,38,-1,-1,-1,-1,-1,-1,1973,1973,1973,6746,1973,1973,1973,1973,6746,1973,1973,3733,0,0,0,0.0,0,0,16611,2768.5,6746,0,18371,3061.8333333333335,6746,1.10588731037804,0.010648035969092426
150000,2,3,1,45,1,-2,-2,-2,-2,-1,0,0,0,0,0,10640,0,0,0,0,10640,0,0,1,1,0.16666666666666666,1,0,10640,1773.3333333333333,10640,-10640,10640,1773.3333333333333,10640,0.999906023869937,0.011822143407932835
50000,2,2,1,33,0,0,0,0,0,0,34065,35422,32612,31842,27438,26127,3000,2011,1402,3089,3482,5000,0,0,0,0.0,0,0,187506,31251.0,35422,7938,17984,2997.3333333333335,5000,0.09591108598612319,0.625007499850003
80000,2,3,1,36,0,0,0,0,0,0,65205,72922,74943,75399,53373,55554,20000,5000,3000,5000,3000,3000,0,0,0,0.0,0,0,397396,66232.66666666667,75399,9651,39000,6500.0,20000,0.09813863718145834,0.8278979846085258
270000,2,2,1,37,-1,-1,-2,-1,-1,-1,304,-22,-348,326,326,304,0,0,1000,326,304,0,0,0,0,0.0,0,0,890,148.33333333333334,326,0,1630,271.6666666666667,1000,1.8294051627384962,0.0005493806813061186
60000,2,2,1,40,0,0,0,0,0,0,58127,59345,58196,47007,32834,29116,2800,2200,1500,1200,1100,1200,0,0,0,0.0,0,0,284625,47437.5,59345,29011,10000,1666.6666666666667,2800,0.03513382473842867,0.7906118231362811
50000,2,2,1,45,0,0,0,0,0,0,15240,16252,17678,18658,18784,18779,1574,2000,1290,806,824,697,0,0,0,0.0,0,0,105391,17565.166666666668,18784,-3539,7191,1198.5,2000,0.06823098527402459,0.3512963074071852
290000,2,1,1,33,2,0,0,2,2,2,88176,21956,24815,24120,25218,24855,1354,3213,0,1616,0,724,1,4,2,1.3333333333333333,1,4,209140,34856.666666666664,88176,63321,6907,1151.1666666666667,3213,0.03302556648385539,0.12019498783337527
